player_id,player,team,league,fifa_edition,update
240290,João Pedro Pereira dos Santos,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
242312,Abdulfatah Adam,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
241587,Sultan Farhan,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
264206,Ahmed Bahusayn,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
241862,Awn Al Bishi,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
248836,Waleed Al Ahmed,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
274494,Fahad Al Abdulrazzaq,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
242352,Abdulquddus Attiah,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
232787,Mateus dos Santos Castro,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
256193,Renné Rivas,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
208974,Hattan Bahebri,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
224962,Mohammed Al Kuwaykibi,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
235551,Ibrahim Al Shuayl,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
75389,Abdulmalek Al Marwani,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
264536,Lucas Chávez,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
259347,Mohammed Al Dhulayfi,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
277233,Mohammed Mahzari,Al Taawoun FC,SAU-Pro League,FC 25,"Dec 18, 2024"
210140,Abdullah Al Mayoof,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
255837,Nader Al Sharari,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
216774,Wesley Hoedt,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
74950,Robert Renan Alves Barbosa,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
245518,Mohammad Al Thani,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
227785,Cristian Guanca,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
263824,Musab Al Juwair,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
261872,Nawaf Al Saadi,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
189125,Giacomo Bonaventura,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
213761,Abderrazak Hamdallah,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
242661,Haroune Camara,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
208418,Yannick Carrasco,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
74074,Majed Abdullah,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
214009,Gustavo Cuéllar,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
234070,Majed Kanabah,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
273897,Mohammed Harboush,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
279785,Nawaf Al Ghulaimish,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
279593,Mohammed Al Absi,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
226766,Daniel Castelo Podence,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
275544,Mohammed Al Shuwayrikh,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
73594,Hamad Al Khorayef,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
72089,Younes Al Shanqeeti,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
75489,Amjad Haraj,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
75490,Emad Qaysi,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
271637,Hussain Al Sibyani,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
208977,Fahad Al Muwallad,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
191655,Seung Gyu Kim,Al Shabab,SAU-Pro League,FC 25,"Dec 18, 2024"
209572,Abdullah Al Owayshir,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
212039,Saeed Al Muwallad,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
207716,Abdullah Al Hafith,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
241775,Jawad El Yamiq,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
277316,Meshal Al Alaeli,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
226677,Juninho Bacuna,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
74769,Mohamed Al Makahasi,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
261435,Youssef Amyn,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
209888,Craig Goodwin,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
241750,Saad Bguir,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
185195,Odion Ighalo,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
275568,Mourad Khodari,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
210028,Waleed Bakhashwain,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
270460,Abdulaziz Noor,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
231801,Alaa Al Hajji,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
269684,Yahya Al Najai,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
74957,Bandar Darwish,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
74653,Abdulrahman Al Shammari,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
269682,Ali Makki,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
253001,Ali Al Salem,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
256271,Alexandru Crețu,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
251091,Hussain Al Eissa,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
74943,Saad Al Qahtani,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
73852,Abdullah Al Rashidi,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
269686,Sultan Al Akouz,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
259872,Ignacio De Arruabarrena,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
248497,Nawaf Al Azizi,Al Wahda,SAU-Pro League,FC 25,"Dec 18, 2024"
238033,Florin Niță,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
259128,Sanousi Hawsawi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
254895,Farouk Chafaï,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
261737,Abdelkader Bedrane,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
272906,Dhari Al Enazi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
235493,Tareq Abdullah,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
212207,Nicolae Stanciu,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
242558,Ramzi Solan,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
219732,Georges-Kévin Nkoudou,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
224218,François Kamano,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
225293,Habib Diallo,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
272957,Meshari Al Nemer,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
222134,Tarek Hamed,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
260625,Hazzaa Al Ghamdi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
277488,Ayman Fallatah,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
228627,Abdulrahman Al Obaid,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
254800,Noor Al Rashidi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
248255,Abdulbasit Hawsawi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
277474,Faisal Al Sibyani,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
245494,Abdullah Al Meqran,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
276763,Ahmed Horaisi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
253207,Abdullah Al Qahtani,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
269932,Mohammed Al Khaibari,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
230749,Ameen Bukhari,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
220306,Assan Ceesay,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
255175,Thamer Al Ali,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
200223,Adam Maher,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
75761,Yahya Abu Dahi,Damac,SAU-Pro League,FC 25,"Dec 18, 2024"
205211,Milan Borjan,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
230969,Faïz Selemani,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
73425,Marzouq Tombakti,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
208965,Ahmed Asiri,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
224189,Yoann Barbet,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
275549,Abdulelah Al Khaibari,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
234124,Lucas Kal Schenfeld Prigioli,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
222457,Bernard Mensah,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
212729,António José Pinheiro Carvalho,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
236373,Mohamed Konaté,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
74514,Ibrahim Bayesh,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
209281,Yahia Al Shehri,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
276114,Mohammed Al Aqeel,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
269697,Nawaf Hawsawi,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
245481,Yazeed Al Bakr,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
269429,Hussain Al Nowaiqi,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
271938,Suwailem Al Menhali,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
276776,Abdulrahman Al Shammari,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
263403,Mohammed Al Aqel,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
231821,Ziyad Al Sahafi,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
208949,Nawaf Al Abed,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
261881,Rayan Al Bloushi,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
277511,Bader Al Mutairi,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
210792,Ali Al Zaqan,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
269894,Nasser Al Bishi,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
268528,Vincent Angelini,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
270626,Abdulrahman Al Hajeri,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
212225,Enzo Roco,Al Riyadh,SAU-Pro League,FC 25,"Dec 18, 2024"
263976,Orlando Mosquera,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
239126,Mohammed Al Baqawi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
238902,Sami Al Khaibari,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
189881,Chris Smalling,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
256130,Faris Abdi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
271294,Otabek Shukurov,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
230850,Gojko Cimirot,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
244391,Fashion Sakala,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
245377,Nawaf Al Harthi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
203895,Alejandro Pozuelo Melero,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
246828,Renzo López,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
259349,Mansour Al Bishi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
221369,Khaled Al Kaabi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
278132,Rakan Kaabi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
74689,Ali Al Hussain,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
243153,Mukhair Al Rashidi,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
278131,Khalid Al Rammah,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
277471,Abdelraouf Al Duqail,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
279660,Mohamed Al Dowaish,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
75116,Vinicius Rangel da Silva,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
225195,Abdulhadi Al Harajin,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
74947,Aldry Contreras,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
74690,Redha Al Abdullah,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
259266,Saud Zaidan,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
255836,Malek Al Abdulmunem,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
234045,Henry Onyekuru,Al Fayha,SAU-Pro League,FC 25,"Dec 18, 2024"
204349,Ibrahim Šehić,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
230762,Saeed Al Hamsal,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
228624,Mohammed Khubrani,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
216247,Marcel Tisserand,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
234930,Pedro Miguel Braga Rebocho,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
220422,Mansour Hamzi,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
208260,Dimitrios Kourbelis,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
225206,Khaled Narey,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
224394,Fábio Santos Martins,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
203980,Konstantinos Fortounis,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
211395,Abdullah Al Salem,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
261622,Mohamed Sherif,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
269433,Hisham Al Dubais,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
236689,Khaled Al Samiri,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
262272,Saleh Abu Al Shamat,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
73855,Murad Hawsawi,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
210898,Abdullah Al Fahad,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
232673,Marwan Al Haidari,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
259176,Aref Al Haider,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
271253,Ali Al Shaefi,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
235600,Bandar Al Mutairi,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
270929,Mohammed Al Abdullah,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
267827,Raed Azybi,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
75759,Abdulmajeed Al Khathami,Al Khaleej,SAU-Pro League,FC 25,"Dec 18, 2024"
248256,Meshari Sanyor,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
272833,Mubarak Al Rajih,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
230140,Oumar Gonzalez,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
74767,Ayoub Qasmi,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
270331,Zakaria Hawsawi,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
252421,Mohammed Al Dawsari,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
188600,Mehdi Abeid,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
222404,Mathias Normann,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
223629,Saleh Al Amri,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
263893,Amir Sâyoud,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
259345,Karim El Berkaoui,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
70952,Thamer Al Khaibari,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
72434,Nawaf Al Sahli,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
276609,Khaled Al Subaie,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
231171,Naif Hazazi,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
241863,Yahya Sunbul,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
235710,Abdullah Al Yousif,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
224953,André Campos Moreira,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
74920,Abdullah Hazazi,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
226181,Hamad Al Jayzani,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
71825,Omar Shami,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
274225,Anas Al Zahrani,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
221264,Raid Al Ghamdi,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
243213,Saleh Al Wehimid,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
240526,Mohamed Fouzair,Al Raed,SAU-Pro League,FC 25,"Dec 18, 2024"
234903,Gaëtan Coucke,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
245522,Hamed Al Maqati,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
209169,Hussain Al Shuwaysh,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
261663,Ismaël Kandouss,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
210192,Ibrahim Al Zubaidi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
216451,Jean Michaël Seri,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
191076,Jóhann Berg Guðmundsson,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
208925,Fahad Al Rashidi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
250952,Karlo Muhar,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
200315,Cristian Tello Herrera,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
224540,Emmanuel Boateng,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
73745,Fahad Al Zubaidi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
277201,Sattam Al Rouqi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
277454,Abdulrahman Al Enazi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
204311,Kurt Zouma,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
235500,Abdulmalek Al Shammari,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
240424,Ziad Al Haniti,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
216115,Rafea Al Ruwaili,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
208953,Mohammed Al Qarni,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
270950,Nawaf Al Qumairi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
264260,Brad Young,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
221373,Mohammed Al Saiari,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
240684,Fawaz Al Tryes,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
73593,Mohammed Barnawi,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
74053,Saud Al Ruwaili,Al Orobah FC,SAU-Pro League,FC 25,"Dec 18, 2024"
167959,Marcelo Grohe,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
263152,Abdullah Hawsawi,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
220061,Norbert Gyömbér,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
213414,William Troost-Ekong,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
238519,Hamdan Al Shamrani,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
213007,Abdulfatah Aseri,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
254255,Aliou Dieng,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
229011,Kévin N'Doram,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
234333,Myziane Maolida,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
242999,Álex Collado Gutiérrez,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
258685,Jackson Muleka,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
72739,Mohammed Sawaan,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
71832,Hammam Al Hammami,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
251660,Abdulrahman Al Safri,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
210182,Mohammed Jahfali,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
72741,Sultan Al Shehri,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
74948,Hassan Al Asmari,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
259364,Mohammed Al Shammari,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
231179,Jamaan Al Dossary,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
277235,Farha Al Shamrani,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
74964,Basim Al Orayni,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
73679,Abdullah Al Rashidi,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
74949,Majed Khalifa,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
74057,Abdulmalek Al Harbi,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
72724,Jassim Al Ashban,Al Kholood,SAU-Pro League,FC 25,"Dec 18, 2024"
268099,Péter Szappanos,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
272881,Saeed Baetaih,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
235890,Marwane Saadane,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
220182,Jason Denayer,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
263024,Mohammed Al Kunaydiri,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
212971,Nouh Al Mousa,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
255487,Sofiane Bendebka,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
259265,Mourad Batna,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
263766,Othman Al Othman,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
215270,Lucas Zelarayán,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
205427,Jorge Djaniny Tavares Semedo,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
273666,Amine Sbaï,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
278201,Ali Al Masoud,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
209565,Mohammed Al Fehaid,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
70584,Naif Masoud,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
275570,Suhayb Al Zaid,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
275128,Ahmed Al Julaydan,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
231146,Waleed Al Enazi,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
220356,Amaar Al Dohaim,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
279591,Saad Al Sharfa,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
270000,Abdullah Al Enazi,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
74703,Hussain Al Zarie,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
271087,Ali Al Jassim,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
75144,Faisal Al Abdulwahed,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
74704,Montadhar Al Shaqaq,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
260250,Ziyad Al Jari,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
230765,Habib Al Watyan,Al Fateh,SAU-Pro League,FC 25,"Dec 18, 2024"
245783,Paulo Vítor Fagundes dos Anjos,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
209223,Awadh Khamis,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
235514,Saeed Al Rubaie,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
221626,Damion Lowe,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
245493,Muhannad Al Qaydhi,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
222709,Petros Matheus dos Santos Araujo,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
247093,Sebastián Pedroza,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
231138,Christian Bassogog,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
230764,Saviour Godwin,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
194171,Knowledge Musona,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
242893,Ibrahima Koné,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
275561,Eid Al Muwallad,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
275564,Mohammed Naif,Al Akhdoud Saudi Club,SAU-Pro League,FC 25,"Dec 18, 2024"
